id,tweet,username,created_at
1005550009574658049,@AbilQue @AbilQue -- Terima kasih atas pengertiannya,tokopediacare,2018-06-10 03:39:39 SE Asia Standard Time
1005549963814858754,"@AbilQue @AbilQue -- pengiriman ke alamat penerima, dan juga jenis layanan yang digunakan ya Kak. Saat ini Tono bisa sarankan untuk menunggu dulu dan mengeceknya secara berkala pada website kurir, atau menghubungi pihak kurir melalui (021) 2927 8888 untuk informasi yang lebih detail. --",tokopediacare,2018-06-10 03:39:28 SE Asia Standard Time
1005549917090152448,"@TokopediaCare dari tgl 6 paket mengendap terus d jakarta, jne payah  https://t.co/40HLkwRdGk",febbyibef,2018-06-10 03:39:17 SE Asia Standard Time
1005549883376459776,"@AbilQue @AbilQue -- nomor resi pada tanggal 07/06/2018 ya. Sehingga proses pengiriman kurir dengan resi yang validnya baru dilakukan pada tanggal 07/06/2018 pukul 11:02 WIB dimana sudah sesuai dengan sistem kurir Kak. Sedikit informasi, bahwa proses pengiriman dipengaruhi dari jarak --",tokopediacare,2018-06-10 03:39:09 SE Asia Standard Time
1005549757778055169,"@AbilQue @AbilQue Hai Kak, mohon maaf atas kendala yang terjadi ya. Kalau Tono cek transaksi INV/20180601/XVIII/VI/167427066 dengan nomor resi 410270027034518 masih dalam proses pengiriman, setelah ditelaah kembali Penjual menginput nomor resi pada tanggal 05/06/2018 namun ada perubahan--",tokopediacare,2018-06-10 03:38:39 SE Asia Standard Time
1005547445785423872,"@fbajri Hai Kak, sudah kami balas melalui DM. Yuk di cek kembali DM-nya. Thanks ^Dono",tokopediacare,2018-06-10 03:29:27 SE Asia Standard Time
1005547441037307904,"@TokopediaCare tolong donk bantu urus ini seller jual barang gak lengkap part nya saya disuruh ambil ke toko offline nya, ini kan saya belanja online, saya keberatan jika saya disuruh dtg ambil part yg kurang INV/20180609/XVIII/VI/170354724",ejaaja,2018-06-10 03:29:26 SE Asia Standard Time
1005546786751238145,@rizalkachank8 @rizalkachank8 -- link berikut. Terima kasih ( https://t.co/28skxZI2o3),tokopediacare,2018-06-10 03:26:50 SE Asia Standard Time
1005546740253188096,"@rizalkachank8 @rizalkachank8 -- di Pusat Resolusi dana transaksinya masih aman direkening Tokopedia. Kalau Kakak merasa kesulitan maka bisa menekan tombol ""Minta Bantuan"" ya, agar tim Resolusi kami ikut hadir dan membantu memberikan solusi. Informasi lebih lanjutnya bisa kunjungi --",tokopediacare,2018-06-10 03:26:39 SE Asia Standard Time
1005546627078246400,"@rizalkachank8 @rizalkachank8 -- kembali yang menerima barang pesanannya. Kalau Tono cek di dalam Pusat Resolusi, Penjual sudah menginformasikan bahwa akan dilakukan pengiriman ulang dengan nomor resi (0107361800134247) melalui ekspedisi JNE kak. Kakak tidak perlu khawatir karena selama --",tokopediacare,2018-06-10 03:26:12 SE Asia Standard Time
1005546510434623488,"@rizalkachank8 @rizalkachank8 Hai Kak, mohon maaf ya. Kalau dicek transaksi INV/20180530/XVIII/V/166372921 sudah berada di dalam Pusat Resolusi. Sebelumnya Tono bisa memberikan sedikit saran untuk melakukan pengecekan pada keluarga, saudara, kerabat dekat, atau tetangga ya, untuk memastikan --",tokopediacare,2018-06-10 03:25:44 SE Asia Standard Time
1005541398735552512,"Saya melakukan penarikan sebagian saldo ke rekening,saldo di tokped berkurang tp di atm tidak bertambah,bagaimana? @tokopediacare",billycaesar10,2018-06-10 03:05:26 SE Asia Standard Time
1005539362845556736,"OooOh @tokopedia @TokopediaCare @JNECare @JNE_ID, aku hampir kehilangan kesabaran, sudah 9 hari.  https://t.co/XZrmZYLEqY",abilque,2018-06-10 02:57:20 SE Asia Standard Time
1005537071149256704,@AriBombom8 Mohon maaf sebelumnya. Saat ini layanan call center Tokopedia sudah tidak tersedia ya Kak. Silakan fokuskan komunikasi melalui DM Kak. Thx ^Dika,tokopediacare,2018-06-10 02:48:14 SE Asia Standard Time
1005534526833975296,"haaii min, mohon bantuannya dong kmren saya melakukan pembelian power bank,di keterangan konfirmasi penerimaan barang sudah di terima atas nama saya pribadi. Nah saya sendiri belum menerima barang tsb,mohon bantuannya min thnks @TokopediaCare  https://t.co/QsWAcFUbpU",rizalkachank8,2018-06-10 02:38:07 SE Asia Standard Time
1005530693299064833,@Endy_Effendi -- center JNE di nomor (021) 2927 8888 guna informasi lebih lengkapnya ya Kak. Thx ^Dika,tokopediacare,2018-06-10 02:22:53 SE Asia Standard Time
1005530639351853056,"@Endy_Effendi Hai Kak, mohon maaf sebelumnya. Transaksi dengan nomor invoice INV/20180608/XVIII/VI/170111852 masih dalam proses pengiriman pihak JNE dengan nomor resi 013870978431418. Terkait informasi pergantian biaya terkait jasa layanan yang digunakan Kakak dapat menghubungi contact --",tokopediacare,2018-06-10 02:22:40 SE Asia Standard Time
1005526977489657856,@PediaPertama @PediaPertama -- kesediaannya untuk menunggu dulu ya. Terima kasih,tokopediacare,2018-06-10 02:08:07 SE Asia Standard Time
1005526901723627520,"@PediaPertama @PediaPertama Mohon maaf atas kendala yang terjadi. Saat ini Tono bantu laporkan ke tim Back Office terlebih dahulu ya Kak. Sehingga bisa dicek dan juga ditindaklanjuti kedepannya. Kakak tidak perlu khawatir kalau ada perkembangan, pasti akan Tono sampaikan kepada Kakak. Mohon --",tokopediacare,2018-06-10 02:07:49 SE Asia Standard Time
1005526166587895808,@TokopediaCare apakah ada CS yg bisa saya telp? Response melalui Twitter lama sekali. Tidak responsive sekali.,rivaijacoeb,2018-06-10 02:04:54 SE Asia Standard Time
1005522720627593216,"@AndraCelluler Hai Kak, sudah kami balas melalui DM. Yuk di cek kembali DM-nya. Thanks ^Dono",tokopediacare,2018-06-10 01:51:12 SE Asia Standard Time
1005522569318027264,"@ahmad_alfariqi @ahmad_alfariqi Hai Kak, mohon maaf ya. Kalau yang Kakak maksud adalah Agen Pulsa Tokopedia, maka bisa Tono sarankan untuk menggunakan aplikasi Top Seller guna melakukan transaksinya ya. Namun kalau sebagai Dropshipper maka bisa dilakukan melalui Desktop (PC/Laptop). Terima kasih",tokopediacare,2018-06-10 01:50:36 SE Asia Standard Time
1005516443633451009,"@putryMason @putryMason Hai Kak, saat ini Tono sudah merespons pesannya melalui DM ya. Terima kasih",tokopediacare,2018-06-10 01:26:16 SE Asia Standard Time
1005513580433760256,"@TokopediaCare Saya sudah balas diskusi produk seperti ini , namun mengapa TIM TOKOPEDIA belum memberikan sanksi tegas sampai hari ini ... akun Masih aktif  https://t.co/AM8VKIj0MT",pediapertama,2018-06-10 01:14:53 SE Asia Standard Time
1005511791949082624,"@Suganda1116 -- belah pihak, nantinya akan muncul tombol ""Minta Bantuan"" yang dapat Kakak tekan/klik, agar tim terkait kami dapat membantu Kakak untuk memberikan solusi penyelesaian atas kendala tersebut. Thx ^Dika",tokopediacare,2018-06-10 01:07:47 SE Asia Standard Time
1005511743433519104,@Suganda1116 Mohon maaf sebelumnya. Saat ini kendala Kakak sudah masuk ke Pusat Resolusi guna penyelesaiannnya ya Kak. Saat ini dimohon kesediaannya untuk menunggu 3x24 jam sejak komplain tersebut dilakukan dan tidak ada respons dari penjual atau tidak terdapat kesepakatan antara kedua --,tokopediacare,2018-06-10 01:07:35 SE Asia Standard Time
1005510577681133569,Untuk transaksi agen @Tokopedia apakah bisa melalui PC/Laptop @TokopediaCare,ahmad_alfariqi,2018-06-10 01:02:57 SE Asia Standard Time
1005508103121653761,@yHono_20 @yHono_20 -- untuk menunggu dulu ya. Terima kasih,tokopediacare,2018-06-10 00:53:07 SE Asia Standard Time
1005508041360465920,"@yHono_20 @yHono_20 Mohon maaf ya Kak. Saat ini Tono belum mendapatkan respons dari follow up yang diberikan. Kakak tidak perlu khawatir, saat ini Tono bantu follow up kembali kepada Pembeli ya. Kalau nantinya ada perkembangan, pasti akan disampaikan kepada Kakak. Mohon kesediaannya --",tokopediacare,2018-06-10 00:52:53 SE Asia Standard Time
1005506221888204800,@_Gustian138 -- terlebih dahulu dan lakukan pengecekan secara berkala pada Pusat Resolusi Kakak. Thx ^Dika,tokopediacare,2018-06-10 00:45:39 SE Asia Standard Time
1005506163813863424,@_Gustian138 Mohon maaf sebelumnya. Apabila pihak penjual telah mengirimkan bukti-bukti yang telah diinformasikan oleh tim Pusat Resolusi maka nantinya tim Pusat Resolusi akan melakukan pengecekan lebih lanjut terkait bukti-bukti tersebut ya Kak. Saat ini kami sarankan agar menunggu --,tokopediacare,2018-06-10 00:45:25 SE Asia Standard Time
1005505698707279872,@TokopediaCare Oke terimakasih nmr cs ya tokopedia berapa ya saya tlpn tidak bisa,aribombom8,2018-06-10 00:43:34 SE Asia Standard Time
1005505322621046785,@panthochieps @panthochieps -- ya. Mohon kesediaannya untuk menunggu terlebih dahulu hingga barang pesanannya sampai ya Kak. Terima kasih atas pengertiannya,tokopediacare,2018-06-10 00:42:04 SE Asia Standard Time
1005505264253009920,@panthochieps @panthochieps -- Tono dan pihak kurir sudah membantu membuatkan laporan pengiriman atas kendala yang terjadi yaitu berdasarkan nomor resi JT0001297252 untuk dibantu maksimalkan proses pengirimannya. Nantinya pihak kurir yang bersangkutan akan mencoba menghubungi Kakak --,tokopediacare,2018-06-10 00:41:51 SE Asia Standard Time
1005505148234469376,"@panthochieps @panthochieps Mohon maaf atas kendala yang terjadi ya Kak. Sedikit informasi dari Tono, sebelumnya sudah dibantu untuk menghubungi pihak kurir yang bersangkutan, saat ini memang terdapat keterlambatan proses pengiriman dimana berdampak pada bagian operasional kurir ya. Lalu --",tokopediacare,2018-06-10 00:41:23 SE Asia Standard Time
1005503260474650625,"@ridwannz Hai Kak, sudah kami balas melalui DM. Yuk di cek kembali DM-nya. Thanks ^Dono",tokopediacare,2018-06-10 00:33:53 SE Asia Standard Time
1005503154593718272,"@windyptrh Baik jika demikian Kak, dengan senang hati kami dapat membantu. Thx ^Dika",tokopediacare,2018-06-10 00:33:28 SE Asia Standard Time
1005501614189400066,@juliardi_ahmad @juliardi_ahmad -- tim terkait. Mohon kesediaannya menunggu dan mencoba kembali maksimal dalam 3 jam kedepan. Terima kasih dan semoga dapat dimengerti.,tokopediacare,2018-06-10 00:27:20 SE Asia Standard Time
1005501551631364096,"@juliardi_ahmad @juliardi_ahmad Hai Kak, mohon maaf ya. Sebelumnya Tono sampaikan permohonan maaf atas ketidaknyamanan yang terjadi. Ingin Tono informasikan bahwa saat ini transaksi pembayaran tagihan BPJS tidak dapat dilakukan dikarenakan kendala pada sistem BPJS dan sedang dalam penanganan --",tokopediacare,2018-06-10 00:27:05 SE Asia Standard Time
1005500332682698753,@Dic25Candra Mohon maaf sebelumnya Kak. Kakak dapat clear cache terlebih dahulu dan logout serta login kembali ke akun Tokopedia Kakak ya. Apabila masih berkendala maka Kakak dapat menghubungi kami kembali. Thx ^Dika,tokopediacare,2018-06-10 00:22:15 SE Asia Standard Time
1005496902975094786,"@wahyufirdaus666 Hai Kak, sudah kami balas melalui DM. Yuk dicek kembali DM-nya. Thanks ^Dono",tokopediacare,2018-06-10 00:08:37 SE Asia Standard Time
1005493907625521152,"@sipelipurlara Hai Kak, sudah kami balas melalui DM. Yuk di cek kembali DM-nya. Thanks ^Dono",tokopediacare,2018-06-09 23:56:43 SE Asia Standard Time
1005492133359439873,"@ifanmartha Hai Kak, sudah kami balas melalui DM. Yuk di cek kembali DM-nya. Thanks ^Dono",tokopediacare,2018-06-09 23:49:40 SE Asia Standard Time
1005491887246139392,@bolgem -- dari pihak JNE terkait pengiriman Kakak. Thx ^Dika,tokopediacare,2018-06-09 23:48:41 SE Asia Standard Time
1005491841322684416,@bolgem Mohon maaf sebelumnya Kak. Untuk proses pengiriman pihak layanan kurir bergantung pada pihak kurir tersebut ya Kak. Kakak juga dapat menghubungi pihak Contact center JNE di nomor (021) 2927 8888 dan menginformasikan nomor resi Kakak tersebut guna informasi lebih lanjut --,tokopediacare,2018-06-09 23:48:30 SE Asia Standard Time
1005490568359600128,@TokopediaCare Gumawo @tokopedia,abdulmuidzz,2018-06-09 23:43:27 SE Asia Standard Time
1005489657402912768,@TokopediaCare bagaimana ini belum kembali uang saya  https://t.co/u2to2MNGAs,suganda1116,2018-06-09 23:39:50 SE Asia Standard Time
1005487569990307841,@javareka --tersebut dapat diselesaikan dalam satu arah serta tidak terjadi kekeliruan informasi ya. Thanks ^Dono,tokopediacare,2018-06-09 23:31:32 SE Asia Standard Time
1005487519323119616,"@javareka Hai Kak, mohon maaf sebelumnya. Saat ini keluhan Kakak sudah drespons tim kami di Layanan Pengguna pukul 23:06 WIB. Yuk di cek kembali dan silakan melampirkan bukti fisik resi pengirimannya di Layanan Pengguna dengan nomor tiket  #04418127,  agar kendala--",tokopediacare,2018-06-09 23:31:20 SE Asia Standard Time
1005487361088778241,"@Eddyanto1405 Baik jika demikian Kak, apabila memiliki pertanyaan seputar Tokopedia, Kakak dapat menghubungi kami kembali. Thx ^Dika",tokopediacare,2018-06-09 23:30:42 SE Asia Standard Time
1005484712410865666,@TokopediaCare min. Pembayaran via indomaret kok gk bisa?,ridwannz,2018-06-09 23:20:11 SE Asia Standard Time
1005481700711903232,@_Gustian138 -- untuk menunggu terlebih dahulu dan fokuskan kendala pada Pusat Resolusi guna penyelesaiannya ya. Thx ^Dika,tokopediacare,2018-06-09 23:08:13 SE Asia Standard Time
1005481656529182720,@_Gustian138 -- akan ditutup pada 10 Juni 2018 pukul 11.00 sudah diperpanjang menjadi 10 Juni 2018 pukul 17.00 WIB dikarenakan terdapat kendala baru mengenai barang retur tersebut sehingga tim Pusat Reoslusi membutuhkan bukti kepada penjual terlebih dahulu ya Kak. Mohon kesediaannya --,tokopediacare,2018-06-09 23:08:02 SE Asia Standard Time
1005481544595566592,"@_Gustian138 -- 10 Juni 2018 pukul 17.00 WIB, maka tim Pusat Resolusi akan bantu tutup kendala dengan pengembalian dana kepada Kakak senilai invoice Rp 694.000,-. Pengembalian dana nantinya akan masuk ke saldo Tokopedia/Tokocash. Mengenai informasi sebelumnya yang menyatakan kendala --",tokopediacare,2018-06-09 23:07:35 SE Asia Standard Time
1005481487657984000,"@TokopediaCare Malam min,apakah sudah ada respon dari pembeli",yhono_20,2018-06-09 23:07:22 SE Asia Standard Time
1005481459426250752,@_Gustian138 Mohon maaf sebelumnya Kak. Kendala yang sudah masuk ke Pusat Resolusi hanya dapat diselesaikan di Pusat Resolusi ya. Saat ini mohon kesediaannya untuk menunggu sesuai dengan arahan tim Pusat Resolusi yakni apabila penjual belum melampirkan bukti-bukti tersebut hingga --,tokopediacare,2018-06-09 23:07:15 SE Asia Standard Time
1005481398906605568,"Pengiriman dari tanggal 5, status terahir tanggal 7 udah sampe kota tujuan, tapi sampe hari ini (tanggal 9) belum sampe juga, padahal bekasi - tangerang. Hft @jntexpressid @TokopediaCare  https://t.co/J1zyetD0Lg",wahyufirdaus666,2018-06-09 23:07:01 SE Asia Standard Time
1005480420152971269,@TokopediaCare min cek DM,ifanmartha,2018-06-09 23:03:07 SE Asia Standard Time
1005477854942060544,"@auliarks Hai Kak, sudah kami balas melalui DM. Yuk di cek kembali DM-nya. Thanks ^Dono",tokopediacare,2018-06-09 22:52:56 SE Asia Standard Time
1005475844675063808,"@Rizki_MJM @Rizki_MJM -- produknya memiliki logo ""Free Returns"" ya. Informasi lebih lanjutnya bisa kunjungi link berikut. Terima kasih  ( https://t.co/KZ7pyOsT14)",tokopediacare,2018-06-09 22:44:56 SE Asia Standard Time
1005475803935592448,@TokopediaCare Wah susah nih nyari perangkat yg lain 😔,dic25candra,2018-06-09 22:44:47 SE Asia Standard Time
1005475786248376320,"@Rizki_MJM @Rizki_MJM -- dahulu, di dalam Pusat Resolusi. Terkait batas waktunya hal tersebut akan ditentukan dari hasil solusi oleh tim Resolusi Tokopedia setelah menekan tombol ""Minta Bantuan"" atau saat Kakak melakukan perubahan solusi menjadi ""Retur dan Refund"", karena kalau Tono cek --",tokopediacare,2018-06-09 22:44:42 SE Asia Standard Time
1005475679213969409,"@Rizki_MJM @Rizki_MJM -- menjadi ""Retur dan Refund"" ya. Karena pada dasarnya apabila dana transaksi ingin dikembalikan, maka barang pesanannya bisa diretur terlebih dahulu ke alamat asal Penjual/Pengiriman ya Kak. Hal tersebutpun sudah diinformasikan oleh Penjual untuk diretur terlebih --",tokopediacare,2018-06-09 22:44:17 SE Asia Standard Time
1005475607503949824,"@Rizki_MJM @Rizki_MJM Mohon maaf ya Kak. Kalau dicek di dalam Pusat Resolusi, Kakak memilih solusi ""Pengembalian Dana sebesar Rp 105.500"", namun barang pesanannya sudah diterima oleh Kakak saat ini. Alangkah baiknya dan Tono menyarankan untuk melakukan perubahan solusi terlebih dahulu --",tokopediacare,2018-06-09 22:44:00 SE Asia Standard Time
1005475120419426310,@amarwati91 --Bisa menunggu terlebih dahulu ya. Thanks ^Dono,tokopediacare,2018-06-09 22:42:04 SE Asia Standard Time
1005475080149897216,"@amarwati91 Untuk transaksi tersebut, saat ini sudah tidak dapat dilakukan retry pick up otomatis ya Kak, karena transaksi tersebut statusnya sudah Delivered. Kakak jangan khawatir, saat ini kami sudah melakukan follow up ke pihak pembeli untuk membantu menyelesaikan kendalanya.--",tokopediacare,2018-06-09 22:41:54 SE Asia Standard Time
1005474771679830017,@trwjynt Baik jika demikian Kak. Saat ini mohon kesediaannya untuk menunggu informasi dari pihak JNE terlebih dahulu ya karena saat ini kirimannya masih dalam investigasi JNE. Nantinya kalau sudah ada perkembangan informasi akan segera disampaikan pada Pusat Resolusi Kakak. Thx ^Dika,tokopediacare,2018-06-09 22:40:41 SE Asia Standard Time
1005472091326447616,@TokopediaCare Udah sampai kak cindy makasih ya udah bantu saya sampai kelar barang nya sampai dua dua nya . Maaf ya kalau ada salah salah kata tokopedia emang terbaik dah gak nyesel beli disini . Nanti langganan lagi beli di sini aja deh terjamin . Barang nya,windyptrh,2018-06-09 22:30:01 SE Asia Standard Time
1005471375644090369,"@putriylestari Sama-sama ya Kak, dengan senang hati kami dapat membantu. Thx ^Dika",tokopediacare,2018-06-09 22:27:11 SE Asia Standard Time
1005471137319432193,@FarikaMaula Hmm sempet frustasi - akhirnya bisa kebeli - dan di php lagi karna yg beli over capacity - alhamdulilah dpt kompensasi heuheu rejeki romadon 25k + 18k ongkir di refund ketambah 200k dr @tokopedia thanks @TokopediaCare mweheuheu  https://t.co/9ktuDG8KGr,fajardefekasi,2018-06-09 22:26:14 SE Asia Standard Time
1005470277998964737,"@VidiTjokro Hai Kak, Kakak dapat memfokuskan komunikasi melalui DM kami ya. Thx ^Dika",tokopediacare,2018-06-09 22:22:49 SE Asia Standard Time
1005469200490491907,@TokopediaCare Masalahnya Kantor ud libur sd. tgl. 21/6 bijimane...???,bolgem,2018-06-09 22:18:32 SE Asia Standard Time
1005468130515308545,@bolgem Mohon maaf sebelumnya. Mohon kesediaannya untuk menunggu proses pengiriman pihak layanan kurir terlebih dahulu ya dan lakukan pengecekan secara berkala pada menu Status Pemesanan Kakak. Thx ^Dika,tokopediacare,2018-06-09 22:14:17 SE Asia Standard Time
1005468028207681536,@TokopediaCare Halo saya mau minta bantuan untuk konfirmasi pengiriman yang sudah melebihi 4 hari..,auliarks,2018-06-09 22:13:53 SE Asia Standard Time
1005467761294729216,"@TokopediaCare Udh beres, min",eddyanto1405,2018-06-09 22:12:49 SE Asia Standard Time
1005467350798422016,"@Inayah_M1 Sama-sama ya Kak, dengan senang hati kami dapat membantu. Thx ^Dika",tokopediacare,2018-06-09 22:11:11 SE Asia Standard Time
1005466985386401793,"@Juliankusuma28 @Juliankusuma28 -- kurirnya secara berkala pada website ( https://t.co/zyecW60cxz) atau menghubungi pihak kurir secara berkala melalui (021) 2927 8888 dalam waktu yang tidak berdekatan, untuk mendapatkan informasi yang lebih detail ya Kak. Terima kasih atas pengertiannya",tokopediacare,2018-06-09 22:09:44 SE Asia Standard Time
1005466936262774784,"@Juliankusuma28 @Juliankusuma28 Mohon maaf atas kendala yang terjadi ya Kak. Sebelumnya Tono sudah mencoba membantu melakukan follow up kepada pihak kurir yang bersangkutan, namun belum terdapat respons. Saat ini Tono bisa menyarankan Kakak untuk menunggu terlebih dahulu dan mengecek status --",tokopediacare,2018-06-09 22:09:32 SE Asia Standard Time
1005463835015294976,@Alex_Verlis Seperti yang sudah kami sampaikan sebelumnya bahwa Kakak bisa klik Komplain di menu Status Pemesanan dan klik Belum Sampai ya. Kalau masih berkendala untuk melakukan Komplain bisa lampirkan screenshot halaman yang berkendala melalui DM agar bisa kami cek lebih lanjut. Tks ^Nadine,tokopediacare,2018-06-09 21:57:13 SE Asia Standard Time
1005463176404750338,"@goberuojisan Mohon maaf atas kekecewaan Kakak. Hal tersebut sudah sepenuhnya kewenangan Tokopedia dan sudah ditentukan oleh sistem kami. Untuk selengkapnya informasi seputar TokoPoints, Kakak dapat melihatnya pada link yang kami lampirkan ya. Terima kasih ^Alvin  https://t.co/VHy89sv9ps",tokopediacare,2018-06-09 21:54:36 SE Asia Standard Time
1005460163262844928,@bimosaputro225 Nantin tim Resolusi Tokopedia akan membantu untuk melakukan follow up kepada pihak kurir. Mohon fokuskan kendalanya dan cek berkala halaman Pusat Resolusinya ya Kak agar nantinya tidak terjadi kesalahan informasi yang didapatkan. Thanks ^Rena,tokopediacare,2018-06-09 21:42:38 SE Asia Standard Time
1005459358271131649,@amarwati91 -- menunggu terlebih dahulu dan cek berkala akun Tokopedia Kakak ya. Thanks ^Rena,tokopediacare,2018-06-09 21:39:26 SE Asia Standard Time
1005459299060076544,@amarwati91 Mohon maaf sebelumnya. Kalau di cek transaksinya sudah terkirim sehingga tidak dapat dilakukan retry pick-up. Sebelumnya telah kami bantu hubungi pembeli untuk dilakukan follow up lebih lanjut melalui sambungan telepon dan email Layanan Pengguna. Mohon kesediaannya untuk --,tokopediacare,2018-06-09 21:39:12 SE Asia Standard Time
1005459152775401472,@cahyawidhi -- Boleh juga melakukan percobaan mengakses aplikasi Tokopedia menggunakan perangkat lainnya ya Kak. Thanks ^Rangga,tokopediacare,2018-06-09 21:38:37 SE Asia Standard Time
1005459108240248838,@cahyawidhi Untuk kendala tersebut bisa pastikan sinyal provider yang digunakan dalam kondisi stabil dan bisa dilakukan percobaan secara berkala. Kakak juga dapat melakukan clear chance pada manajer aplikasi kemudian lakukan log in log out. --,tokopediacare,2018-06-09 21:38:26 SE Asia Standard Time
1005458239973015552,"@TokopediaCare min transaksi ini sudah saya kirimkan dengan Sicepat regular, pembeli juga beli pakai Sicepat regular. Salah di mana lagi?",viditjokro,2018-06-09 21:34:59 SE Asia Standard Time
1005457928432865280,@wahyuperkasaw Yuk cek DMnya kak sudah viko respons ya. Thanks,tokopediacare,2018-06-09 21:33:45 SE Asia Standard Time
1005457633204166657,"@wahdiyawan Baik Kak. Ditunggu dulu ya Kak. Kalau sudah ada perkembangan, akan segera diinformasikan kembali ya. Terima kasih ^Alvin",tokopediacare,2018-06-09 21:32:34 SE Asia Standard Time
1005457267435737092,@RenkaStres -- pantau berkala Status Pemesanannya. Kakak juga dapat melakukan pengecekan pada website kurir JNE untuk mengetahui perkembangan proses pengiriman barang ya Kak. Thanks,tokopediacare,2018-06-09 21:31:07 SE Asia Standard Time
1005457217825501184,"@RenkaStres Hai Kak, mohon maaf atas ketidaknyamanannya. Kalau Rangga cek untuk transaksi dengan nomor invoice INV/20180605/XVIII/VI/168905504, saat ini baru sampai di gudang kurir kota tujuan per tanggal 08-06-2018 06:24 WIB. Saat ini boleh tunggu dulu dan --",tokopediacare,2018-06-09 21:30:55 SE Asia Standard Time
1005456600352591872,"@trwjynt Jika demikian, maka Dinar akan teruskan kepada tim Resolusi kami. Boleh ditunggu terlebih dahulu respons darim tim REsolusi kami dan cek berkala halaman Pusat Resolusinya. Terima kasih ^Dinar",tokopediacare,2018-06-09 21:28:28 SE Asia Standard Time
1005456323025174528,"@JuraganSoftcase Halo Kak, maaf lama responsnya ya. Saat ini pada nomor invoice INV/20180605/XVIII/VI/168860986 sudah viko bantu mengubah kurir pengirimannya, yuk cek kembali pada menu Status Pengirimannya. Thanks",tokopediacare,2018-06-09 21:27:22 SE Asia Standard Time
1005456282919170048,@TokopediaCare Baik ku tunggu min . Thanks buat infonya . Semoga membantu 👍,putriylestari,2018-06-09 21:27:12 SE Asia Standard Time
1005456068326166529,@IyossWazzo Yuk cek DM sudah viko respons ya kak. Thanks,tokopediacare,2018-06-09 21:26:21 SE Asia Standard Time
1005455331512573952,"@TokopediaCare Min, ni kenapa ya tiap buka lucky egg notifnya gini mulu?  https://t.co/NICrgml21X",cahyawidhi,2018-06-09 21:23:26 SE Asia Standard Time
1005454090715873283,"@TokopediaCare selamat malam, tolong cek DM nya yaa mengenai kendala saya pada INV/20180606/XVIII/VI/169370281",wahyuperkasaw,2018-06-09 21:18:30 SE Asia Standard Time
1005453430675001344,"@TokopediaCare Min no trans : INV/20180602/XVIII/VI/167840964 saya udah komplain, tp status nya Menunggu respon penjual udah dari kmrn? ada batas waktunya ga ya, kalo sampe ga di respon terus sm penjualnya? thx",rizki_mjm,2018-06-09 21:15:52 SE Asia Standard Time
1005453317793710080,@TokopediaCare terimakasih tokopedia telah memberikan pelayanan yang terbaik 😊,muthmainnah000,2018-06-09 21:15:26 SE Asia Standard Time
1005453144254369792,@TokopediaCare Woooiiii @JNECare paket nya mana ....,bolgem,2018-06-09 21:14:44 SE Asia Standard Time
1005452627872702464,Boss @JNECare 011590073739618 gimana? Udah di kurir tapi blom nyampe2 @TokopediaCare  https://t.co/DdWJ6tXFJv,renkastres,2018-06-09 21:12:41 SE Asia Standard Time
1005452104004087809,"@TokopediaCare mohon bantuannya INV/20180605/XVIII/VI/168860986, karyawan saya salah kirim seharusnya jnt tp malah kirim tiki reguler. Saya lampirkan resinya  https://t.co/Hjliyr1kwh",juragansoftcase,2018-06-09 21:10:36 SE Asia Standard Time
1005451125733158913,@Inayah_M1 Yuk cek DM nya kak sudah viko respons ya. Thanks,tokopediacare,2018-06-09 21:06:43 SE Asia Standard Time
1005450937702367232,@RemercierNike @TokopediaCare @tokopedia Perlu dicoba.. tertarik gan..thanks,wasispamungkas,2018-06-09 21:05:58 SE Asia Standard Time
1005449039247302656,"@oktavianaiin Dengan senang hati bantu jawab kendalanya ya Kak, yuk akses link berikut mengenai pembayaran tagihan kartu kredit  https://t.co/KIYqpcV1Lw semoga membantu ya. Thanks^Viko",tokopediacare,2018-06-09 20:58:25 SE Asia Standard Time
1005448700854857728,@TokopediaCare Padahal tanggal 8 saya tungguin sampe tengah malem min :(,jullkusuma,2018-06-09 20:57:05 SE Asia Standard Time
1005448552053661696,"@FitraTrucky Melanjutkan kendalanya kakak saat ini masih dalam pengecekan tim logistic kami, jika nantinya sudah ada perkembangan akan diinfokan melalui balasan selanjutnya kak ya. Thanks^Viko",tokopediacare,2018-06-09 20:56:29 SE Asia Standard Time
1005447920714506241,@NFatimah24 Dengan senang hati. Semoga Kakak dapat terus mempercayakan Tokopedia dalam bertransaksi onlinenya dan kedepannya Kakak tidak mengalami kendala kembali. Thanks ^Rena,tokopediacare,2018-06-09 20:53:59 SE Asia Standard Time
1005447763264450560,"@ErwinRMDN Hai Kak. DMnya sudah Andrew respons loh, yuk cek DMnya kembali. Thanks",tokopediacare,2018-06-09 20:53:21 SE Asia Standard Time
1005447750127931392,@aieuio -- dengan cara merubah kurir di Status Pengiriman. Nantinya juga dapat mendiskusikan terkait ongkos kirim kalau nantinya terdapat selisih ya Kak. Untuk info lebih jelasnya yuk cek pada halaman ini. Thanks ^Rangga  https://t.co/kjAO6ZZ5o5,tokopediacare,2018-06-09 20:53:18 SE Asia Standard Time
